' https://tco/bvylymof9q';;,0
'rt @dilmaresiste:   a subprocuradora-geral da repÌ¼blica,0
'rt @guimarques1985: @gleisi #brasil #polÌ_tica #lavajato  o povo de curitiba tÌÁ trabalhando quem foi ouvir lula foi a militÌ¢ncia';;,0
'rt @enquette_: qual o seu lado  #tocommoro ';;,0
' https://tco/xc3slr017i';;,0
'@lulapelobrasil pois Ì© mais eles nÌ£o  dÌ£o nem chaces das explicaÌ¤Ìµes ‰_÷ ';;,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   https://tco/h7iv0rd7mu via @‰Û_';;,0
'wadih damous: generais tramam golpe nas barbas de um presidente desmoralizado   https://tco/b7dsdhqppo';;,0
'@andrizek sempre boa tarde ‰_÷';;,1
'@mary_mayah @lulapelobrasil somos todos Ì© muita gente';;,0
'rt @dimoniquinha: lula lidera a corrida p/ 2018 em todos os cenÌÁrios;   e o golpe abre mais um processo contra lula http‰Û_';,0
'@exame e moro Ì© aas propinas das delaÌ¤Ìµes quando o brasil serÌÁ ressarcido da farsa #quintadetremurasdv  https://tco/oilovqztox';;,-1
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   https://tco/h7iv0rd7mu via @‰Û_';;,0
'rt @josecarluzz: @turquim5  a casa tÌÁ caindo moro';;,0
' https://tco/5esy5fmp5k';;,0
'rt @dilmaresiste: segundo @aecioneves o Ì¼nico patrimÌ«nio q acumulou em +de 30a foi sua honra e dignidade ‰Û_ ';;,1
'rt @carmenprs:  https://tco/5esy5fmp5k';;,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   https://tco/h7iv0rd7mu via @‰Û_';;,0
'rt @dilmaresiste: segundo @aecioneves o Ì¼nico patrimÌ«nio q acumulou em +de 30a foi sua honra e dignidade ‰Û_ ';;,1
'tucanos pedem para nÌ£o relatar temer para evitar ‰ÛÏconstrangimento‰Û   https://tco/sefh30cosx';;,-1
'rt @carmenprs:  https://tco/5esy5fmp5k';;,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   https://tco/h7iv0rd7mu via @‰Û_';;,0
'rt @dilmaresiste: segundo @aecioneves o Ì¼nico patrimÌ«nio q acumulou em +de 30a foi sua honra e dignidade ‰Û_ ';;,1
'rt @dilmaresiste: segundo @aecioneves o Ì¼nico patrimÌ«nio q acumulou em +de 30a foi sua honra e dignidade ‰Û_ ';;,1
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   https://tco/h7iv0rd7mu via @‰Û_';;,0
'rt @dilmaresiste: tucanos pedem para nÌ£o relatar temer para evitar ‰ÛÏconstrangimento‰Û   https://tco/sefh30cosx';;,-1
'rt @garotadedireita:  https://tco/mez8xbkp6f';;,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   https://tco/h7iv0rd7mu via @‰Û_';;,0
'rt @dilmaresiste: segundo @aecioneves o Ì¼nico patrimÌ«nio q acumulou em +de 30a foi sua honra e dignidade ‰Û_ ';;,1
'transferi meu titulo tudo certo pra 2018 ';;,0
' #lulainocente lula alerta procuradores: ‰ÛÏestÌ£o mexendo com quem nÌ£o roubou‰Û | brasil 24/7 https://tco/cklrszxv6g via @brasil247';;,0
'@florisrs @lciacorrea  o melhor presidente que este paÌ_s jÌÁ teve';;,1
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   https://tco/h7iv0rd7mu via @‰Û_';;,0
'a festa nÌ£o para Ì©  sempre https://tco/wgvn0lj22f';;,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   https://tco/h7iv0rd7mu via @‰Û_';;,0
'                          #lulainocente  https://tco/hzzbpu2tto';;,0
'rt @dilmaresiste: wadih damous: generais tramam golpe nas barbas de um presidente desmoralizado   https://tco/b7d‰Û_';;,0
'rt @dilmaresiste: tacla duran,0
'rt @dilmaresiste: tacla duran,0
'rt @dilmaresiste: segundo @aecioneves o Ì¼nico patrimÌ«nio q acumulou em +de 30a foi sua honra e dignidade ‰Û_ ';;,1
'rt @dilmaresiste: segundo @aecioneves o Ì¼nico patrimÌ«nio q acumulou em +de 30a foi sua honra e dignidade ‰Û_ ';;,1
'rt @dilmaresiste: segundo @aecioneves o Ì¼nico patrimÌ«nio q acumulou em +de 30a foi sua honra e dignidade ‰Û_ ';;,1
'rt @dilmaresiste: segundo @aecioneves o Ì¼nico patrimÌ«nio q acumulou em +de 30a foi sua honra e dignidade ‰Û_ ';;,1
'vilson bolivar toson diÌÁrio jÌÁ saiu https://tco/62xbuv8jmg graÌ¤as a @luisnassif  #itÌÁlia';;,0
'‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https://tco/cgnvddgk86';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @beta22: corre,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: tacla duran,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'  procuradora pede suspeiÌ¤Ì£o de moro no caso lula e condenaÌ¤Ì£o pode ser anulada #dr https://tco/mmp42ewadx';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'  tambÌ©m https://tco/3lytqkbzp7';;,0
'rt @dilmaresiste: tacla duran,0
'rt @dilmaresiste: tacla duran,0
'rt @dilmaresiste:   procuradora pede suspeiÌ¤Ì£o de moro no caso lula e condenaÌ¤Ì£o pode ser anulada #dr https://t‰Û_';;,0
'rt @vocarpter:  #lulainocente lula alerta procuradores: ‰ÛÏestÌ£o mexendo com quem nÌ£o roubou‰Û | brasil 24/7 https://tco/cklrszxv6g‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste:   procuradora pede suspeiÌ¤Ì£o de moro no caso lula e condenaÌ¤Ì£o pode ser anulada #dr https://t‰Û_';;,0
'rt @dilmaresiste:   procuradora pede suspeiÌ¤Ì£o de moro no caso lula e condenaÌ¤Ì£o pode ser anulada #dr https://t‰Û_';;,0
'rt @cmedeiros: moro chegou escoltado pela pf,-1
'rt @terezaneuman1: @mary_mayah @lulapelobrasil somos todos Ì© muita gente';;,0
'rt @joomikhail:  a quem interessa tirar lula das eleiÌ¤Ìµes de 2018 os derrotados de sempre  https://tco/rebeo3iotg';;,0
'falamos da caravana  e dos momentos maravilhosos que vivemos o @rochinha13 foi coordenador da caravana da cidadania 93/94';;,1
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'lÌ©o pinheiro escapa da prisÌ£o comum com ajuda de moro https://tco/votqzdvwef  ';;,0
'rt @dilmaresiste: lÌ©o pinheiro escapa da prisÌ£o comum com ajuda de moro https://tco/votqzdvwef  ';;,0
'rt @dilmaresiste: lÌ©o pinheiro escapa da prisÌ£o comum com ajuda de moro https://tco/votqzdvwef  ';;,0
'rt @dilmaresiste: lÌ©o pinheiro escapa da prisÌ£o comum com ajuda de moro https://tco/votqzdvwef  ';;,0
'rt @dilmaresiste: lÌ©o pinheiro escapa da prisÌ£o comum com ajuda de moro https://tco/votqzdvwef  ';;,0
'rt @dilmaresiste: lÌ©o pinheiro escapa da prisÌ£o comum com ajuda de moro https://tco/votqzdvwef  ';;,0
'@wadih_damous ';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: lÌ©o pinheiro escapa da prisÌ£o comum com ajuda de moro https://tco/votqzdvwef  ';;,0
'rt @jeffersonjpt: falamos da caravana  e dos momentos maravilhosos que vivemos o @rochinha13 foi coordenador da caravana da‰Û_';;,1
'autora da aÌ¤Ì£o da ‰ÛÏcura gay‰Û tem cargo em gabinete de deputado evangÌ©lico   por https://tco/j34n3lfr8r';;,0
'rt @dilmaresiste: tacla duran,0
'rt @dilmaresiste: lÌ©o pinheiro escapa da prisÌ£o comum com ajuda de moro https://tco/votqzdvwef  ';;,0
'rt @rikruschewsky: atÌ© o estadÌ£o,0
'rt @dilmaresiste: lÌ©o pinheiro escapa da prisÌ£o comum com ajuda de moro https://tco/votqzdvwef  ';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @beta22: corre,0
'rt @terezaneuman1: @mary_mayah @lulapelobrasil somos todos Ì© muita gente';;,0
'rt @dilmaresiste: lÌ©o pinheiro escapa da prisÌ£o comum com ajuda de moro https://tco/votqzdvwef  ';;,0
'rt @mariabeatrizxa3: @lulapelobrasil vocÌ» Ì© a esperanÌ¤a do povo ';;,1
'rt @carmenprs:  https://tco/5esy5fmp5k';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: lÌ©o pinheiro escapa da prisÌ£o comum com ajuda de moro https://tco/votqzdvwef  ';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: lÌ©o pinheiro escapa da prisÌ£o comum com ajuda de moro https://tco/votqzdvwef  ';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'lÌ_der carlos zarattini (pt-sp) diz que lula faz parte de todos os planos do partido dos trabalhadores,0
'mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   parecer da https://tco/ukcc8klpll';;,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   parecer da https://tco/uk‰Û_';;,0
'rt @dilmaresiste: tacla duran,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   parecer da https://tco/uk‰Û_';;,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   parecer da https://tco/uk‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   parecer da https://tco/uk‰Û_';;,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   parecer da https://tco/uk‰Û_';;,0
'meu deus,-1
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   parecer da https://tco/uk‰Û_';;,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   parecer da https://tco/uk‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   parecer da https://tco/uk‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'vÌ_deo sÌ_ com a fala do presidente lula no evento de lanÌ¤amento da plataforma brasil que o povo quer https://tco/9cx11xpdtq  https://tco/eokdmnddnj';;,0
'a tag  jÌÁ estÌÁ em primeiro lugar mundial   companheiros,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   parecer da https://tco/uk‰Û_';;,0
'rt @danibacedo:  sÌ©rgio moro tem que dar explicaÌ¤Ìµes sobre o banestado,0
'rt @momiguel: o juiz moro amigo zucolotto que negocia delaÌ¤Ì£o,1
' _Ù÷_ https://tco/an3rxwmo0k';;,0
'rt @momiguel: o juiz moro amigo zucolotto que negocia delaÌ¤Ì£o,1
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   parecer da https://tco/uk‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @beta22: corre,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: com supremo com tudo ouÌ¤a o hit do golpe,1
'rt @beta22: corre,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @vivicarabina17:  _Ù÷_ https://tco/an3rxwmo0k';;,0
'rt @dilmaresiste: #aovivo #rt @pauloteixeira13 com a jornada pela democracia   https://tco/8kizibtdyg';;,0
'rt @vivicarabina17:  _Ù÷_ https://tco/an3rxwmo0k';;,0
' https://tco/zmlwl6ixfg';;,0
'  ‰ÛÏo risco ÌÊs instituiÌ¤Ìµes democrÌÁticas Ì© real nÌ£o se trata de enxergar fantasmas onde https://tco/3i8vo7eajv';;,-1
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @dilmaresiste: tacla duran,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   https://tco/h7iv0rd7mu via @‰Û_';;,0
'rt @dilmaresiste:   ‰ÛÏo risco ÌÊs instituiÌ¤Ìµes democrÌÁticas Ì© real nÌ£o se trata de enxergar fantasmas onde https‰Û_';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @dilmaresiste: tacla duran,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   parecer da https://tco/uk‰Û_';;,0
'rt @rodrigo_moller_: e assim segue o twitaÌ¤o de apoio ao lula,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @vivicarabina17:  _Ù÷_ https://tco/an3rxwmo0k';;,0
'rt @lelecoutz: _Ù´no olhar da crianÌ¤a,1
'rt @dilmaresiste:   ‰ÛÏo risco ÌÊs instituiÌ¤Ìµes democrÌÁticas Ì© real nÌ£o se trata de enxergar fantasmas onde https‰Û_';;,0
'rt @dilmaresiste: mpf pede suspeiÌ¤Ì£o de moro para julgar lula e apresenta 9 razÌµes   parecer da https://tco/uk‰Û_';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @dilmaresiste: tacla duran,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'  como o partido se dividiu na primeira votaÌ¤Ì£o,-1
'rt @dilmaresiste: ‰Û÷lava jato‰Ûª na pm de sp: coronel detalha desvio milionÌÁrio e envolve outros 18 coronÌ©is   https:‰Û_';;,0
'rt @dilmaresiste:   ‰ÛÏo risco ÌÊs instituiÌ¤Ìµes democrÌÁticas Ì© real nÌ£o se trata de enxergar fantasmas onde https‰Û_';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @lindberghfarias: recordar Ì© viver: lula ganhou atÌ© a enquete do psdb  #lulaxmoro  https://tco/qzq4rzt8pq';;,1
'em outubro,0
'@uolnoticias atÌ© que enfim mpf,0
'rt @lindberghfarias: recordar Ì© viver: lula ganhou atÌ© a enquete do psdb  #lulaxmoro  https://tco/qzq4rzt8pq';;,1
'rt @dilmaresiste:   ‰ÛÏo risco ÌÊs instituiÌ¤Ìµes democrÌÁticas Ì© real nÌ£o se trata de enxergar fantasmas onde https‰Û_';;,0
'rt @dilmaresiste:   como o partido se dividiu na primeira votaÌ¤Ì£o,0
'rt @dilmaresiste:   ‰ÛÏo risco ÌÊs instituiÌ¤Ìµes democrÌÁticas Ì© real nÌ£o se trata de enxergar fantasmas onde https‰Û_';;,0
'retweeted dilma resistente (@dilmaresiste):    ‰ÛÏo risco ÌÊs instituiÌ¤Ìµes democrÌÁticas Ì© https://tco/z3n5yiwsos';;,-1
'rt @lindberghfarias: recordar Ì© viver: lula ganhou atÌ© a enquete do psdb  #lulaxmoro  https://tco/qzq4rzt8pq';;,1
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'#aovivo @deputadofederal paulo pimenta com as notÌ_cis do dia   #rt compartilhe https://tco/ckcsujslw9';;,0
'rt @dilmaresiste: tacla duran,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @deputadofederal:  https://tco/zmlwl6ixfg';;,0
'rt @dilmaresiste:   ‰ÛÏo risco ÌÊs instituiÌ¤Ìµes democrÌÁticas Ì© real nÌ£o se trata de enxergar fantasmas onde https‰Û_';;,0
'rt @beta22: quem vai punir os vendedores de sentenÌ¤a #moronacadeia basta de perseguiÌ¤Ì£o  _ÙÎ_ https://tco/trs8miehld';;,-1
'rt @dilmaresiste: tacla duran,0
'rt @allehgiram: mpf dÌÁ parecer favorÌÁvel a  em recurso que pede a suspeiÌ¤Ì£o de #moronacadeia  via @uolnoticias @uol  https:/‰Û_';;,0
